ten_san_pham,ram_gb,o_cung_gb,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN,thuong_hieu_ASUS,thuong_hieu_Acer,thuong_hieu_Apple,thuong_hieu_Asus,thuong_hieu_DELL,thuong_hieu_Dell,thuong_hieu_GIGABYTE,thuong_hieu_Gigabyte,thuong_hieu_HP,thuong_hieu_Hp,thuong_hieu_Khác,thuong_hieu_LENOVO,thuong_hieu_Lenovo,thuong_hieu_Lg,thuong_hieu_MACBOOK,thuong_hieu_MSI,thuong_hieu_Msi,thuong_hieu_Other,thuong_hieu_Surface,cpu_Core Ultra 5,cpu_Core Ultra 7,cpu_Core Ultra 9,cpu_Core i3,cpu_Core i5,cpu_Core i7,cpu_Core i9,cpu_Other,cpu_Ryzen 5,cpu_Ryzen 7,vga_Apple GPU,vga_INTEL ARC GRAPHICS,vga_INTEL GRAPHICS,vga_INTEL IRIS XE,vga_INTEL IRIS XE GRAPHICS,vga_INTEL UHD GRAPHICS,vga_NVIDIA Card Rời,vga_Onboard,vga_Other,vga_RTX 3050 6GB
HP Pavilion 15-eg3092TU 8C5L3PA i7-1355U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Windows 11 | G,-1.0,0.0,0.1403018446059251,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HP 14-ep1007TU 9Z2W1PA Core 7-150U | 16GB RAM | 512GB SSD | 14 inch FHD | Windows 11 | Silver,0.0,0.0,0.1403018446059251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Màn hình máy tính Dell Ultrasharp U3219Q 70PYR1 31.5 inch ( 3840x2160 ) IPS | HDMI | DisplayPort | IPS,0.0,0.0,0.1397428731134712,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MSI Katana 15 B13UDXK 2410VN i5-13420H | 16GB RAM | 512GB SSD | RTX 3050 6GB | 15.6 inch FHD 144Hz | RGB Keyboard | Windows 11 | Black,0.0,0.0,0.1347121296813862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dell Inspiron 16 7640 2-in-1 62J95 Ultra 7-155H | 16GB RAM | 1TB SSD | Intel Arc Graphics | 16 inch FHD | | Windows 11 Home | Midnight Blue | Openbox,0.0,2.0,0.1347121296813862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Acer Swift Lite 14 AI SFL14-51M-78XZ Core Ultra 7 155U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch WUXGA | Windows 11 | Bạc,0.0,0.0,0.1291224147568474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
LENOVO ThinkBook 16 G8 IRL 21SH0097VN Core 5-210H | 16GB RAM | 512GB SSD | Intel Graphics | 16.0 WUXGA | Win 11 Home | Arctic Grey Aluminium,0.0,0.0,0.1291224147568474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ASUS ExpertBook P1403CVA-i716-50W i7-13620H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | FingerPrint | Windows 11 Home | Grey,0.0,0.0,0.1291224147568474,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HP 250 G10 A06FFPT i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Windows 11 | Silver,0.0,0.0,0.1235326998323085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MSI Thin 15 B13UC-2044VN i7-13620H | 16GB RAM | 512GB SSD | RTX 3050 4GB | 15.6 inch FHD IPS 144Hz | Windows 11 Home | Grey,0.0,0.0,0.1123532699832308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Lenovo LOQ 15IAX9 i5-12450HX | 12GB RAM | 512GB SSD | RTX 3050 6GB | 15.6 inch FHD | Windows 11 | LUNA_GREY,-0.5,0.0,0.1123532699832308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HP 15s-fd0083TU 8D736PA i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Graphics | 15.6 inch FHD | Windows 11 | Natural Silver,0.0,0.0,0.1123532699832308,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Asus ExpertBook P1403CVA-I716-63WS i7-13620H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14.0 inch FHD | Fingerprint | Windows 11 | Grey,0.0,0.0,0.1117942984907769,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LENOVO Thinkbook 14 G7 AHP R7-8745H | 16GB RAM | 1TB SSD | AMD Radeon Graphics 780M | 14 inch 2.8K 120Hz | Luna Gray,0.0,2.0,0.1095584125209614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LENOVO LOQ 15IAX9 83GS001RVN i5-12450HX | 12GB RAM | 512GB SSD | RTX 3050 6GB | 15.6 inch FHD 144Hz | White Backlit | Windows 11 | Luna Grey,-0.5,0.0,0.106763555058692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LENOVO Thinkbook 16 G7 IML UItra 5-125H | 16GB RAM | 1TB SSD | Intel ARC Graphics | 16 inch FHD+ | Grey,0.0,2.0,0.1011738401341531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Asus TUF Gaming F15 FX507ZC4-HN095W i5-12500H | 16GB RAM | 512GB SSD | RTX 3050 4GB | 15.6 inch FHD 144Hz | Win 11 Home | Grey,0.0,0.0,0.1011738401341531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dell Latitude 3450 L3450-1335U-16512W-FBL i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 | Xám,0.0,0.0,0.1011179429849077,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dell 14 Plus 2 in 1 LDB04255 Ryzen AI 5 340 | 16GB RAM | 512GB SSD | AMD Radeon 840M Graphics | 14 inch FHD+ | Windows 11 | Midnight Blue,0.0,0.0,0.0955841252096143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HP 240 G10 9H2E6PT i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Xe | 14 inch FHD | Windows 11 Home | Silver,0.0,0.0,0.0955841252096143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Dell 15 DC15250 DC5I7952W1 I7-1355U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Windows 11 + Office Home 2024 | Platinum Silver,0.0,0.0,0.0955282280603689,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HP 15-fd1062TU 9Z2Y0PA Ultra 5-125H | 16GB RAM | 1TB SSD | Intel Arc Graphics | 15.6 inch FHD | Windows 11 Home | Silver,0.0,2.0,0.0899944102850754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
MSI Thin 15 B13UC-1411VN i7-13620H | 8GB RAM | 512GB SSD | RTX 3050 4GB | 15.6 inch FHD 144Hz | Win 11 Home | Grey,-1.0,0.0,0.0899944102850754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dell Inspiron 5440 NDY5V1 i5-1334U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD+ | Finger | Windows 11 + Office | Silver,0.0,0.0,0.0899944102850754,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dell Inspiron T7430 N7430I58W1 i5-1335U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD+ | Win 11 Home | Office HomeStudent | Pen | Silver,-1.0,0.0,0.0844046953605366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ASUS Vivobook S14 S3407VA-LY146W Core 5-210H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch WUXGA | Windows 11,0.0,0.0,0.0844046953605366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
HP 15-fd1870TU Ultra 7-155H | 16GB RAM | 512GB SSD | 15.6 inch FHD 300Nits | Intel Arc Graphics | Windows 11 | Silver,0.0,0.0,0.0844046953605366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Dell 14 DC14250 F0FTK5 Core 5 120U | 16GB RAM | 1TB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 + Office Home 2024 | Finger | Platinum Silver,0.0,2.0,0.1458356623812185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Lenovo Ideapad Pro 5 Xiaoxin Pro 14 AHP9 Ryzen 7-8745H | 24GB RAM | 1TB SSD | AMD Radeon 780M | 14 inch 2.8k OLED | Grey,1.0,2.0,0.06763555058692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HP Victus 16-e1106AX 7C0T1PA R5-6600H | 8GB RAM | 512GB SSD | RTX 3050ti 4GB | 16.1 inch FHD 144Hz | Led Keyboard | Windows 11 | Black,-1.0,0.0,0.0564561207378423,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HP Pavilion 15-eg3033TX 8U6L6PA i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics + MX550 2GB | 15.6 inch FHD | Windows 11 | G,0.0,0.0,0.0564561207378423,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MSI CYBORG 15 A13UC-861VN i5-13420H | 16GB RAM | 512GB SSD | 4G_RTX3050 | 15.6 FHD 144Hz | Windows 11 | Đen,0.0,0.0,0.0564561207378423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Acer Swift Go 14 SFG14-41-R251 R5-7430U | 16GB RAM | 1TB SSD | AMD Radeon Graphics | 14 inch FHD | Windows 11 | Bạc,0.0,2.0,0.0508664058133035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HP ProBook 440 G10 9H8U4PT i5-1335U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Finger | Windows 11 | Silver,-1.0,0.0,0.0508664058133035,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HP Elitebook X360 830 G10 i5-1335U | 16GB RAM (OB) | 256GB SSD | Intel Iris Xe Graphics | 13.3 inch WUXGA | Window 11 Pro | Windows 11 Pro | Silver,0.0,-1.0,0.0508664058133035,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PC Lenovo ThinkCentre Neo 50a 27 Gen 5 12SA001HVA i7-13620H | 16GB DDR5 | 512GB SSD | Intel UHD Graphics | 27 FHD | No OS | Bàn phím + Chuột,0.0,0.0,0.0508664058133035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dell Inspiron 5440 i5U085W11IBU i5-1334U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD+ | Finger Print | Windows 11 Home SL | Office Home and Student 2021 | Ice Blue,-1.0,0.0,0.0508664058133035,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ASUS ExpertBook P1403CVA-i7SE16-63WS i7-13700H | 16GB RAM | 512GB SSD | 14 inch FHD | Windows 11 | Grey,0.0,0.0,0.0508664058133035,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HP OmniBook X Flip AI 16-ar0013dx AMD Ryzen AI 5 340 | 16GB RAM | 512GB SSD | AMD Radeon 840M | 16 inch 2K | IR Camera | Windows 11 | Meteor Silver,0.0,0.0,0.048071548351034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dell Inspiron 5440 I5U085W11BLU i5-1334U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD+ | Windows 11 + Office,-1.0,0.0,0.0452766908887646,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HP Victus 15-fa2013dx B95WHUA i5-13420H | 8GB RAM | 512GB SSD | RTX 3050 6GB | 15.6 inch FHD 144Hz | Windows 11 | Xám,-1.0,0.0,0.0452766908887646,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dell 16 DC16255 Ryzen 7 AI 250 | 16GB RAM | 1TB SSD | AMD Radeon Graphics | 16 inch FHD+ | | Windows 11 | Carbon Black | OpenBox,0.0,2.0,0.048071548351034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dell Latitude 3450 i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 | Grey | Open box,0.0,0.0,0.0340972610396869,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ASUS VivoBook 16X K3605VC-RP431W i5-13420H | 16GB RAM | 512G SSD | RTX 3050 4GB | 16 inch WUXGA 144Hz | Windows 11 | Indie Black,0.0,0.0,0.0340972610396869,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dell DC15250 CPH99 i5-1334U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD 120Hz | Windows 11 Home + Office 2024 | Bạc,0.0,0.0,0.0340413638904415,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lenovo Ideapad 3 Xiaoxin 14C AHP10 (2025) R7-8745HS | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 14 inch FHD | Hợp kim | Grey,0.0,0.0,-0.0217998882057015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dell 14 DC14250 DC4C5386W Core 5 120U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 + Office Home 2024 | Platinum Silver,0.0,0.0,0.0284516489659027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Dell Vostro 3530 80GG93 i5-1335U | 16GB RAM | 512GB SSD | 15.6 inch FHD 120Hz | Windows 11 + Office | Grey,0.0,0.0,0.0285075461151481,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Acer Aspire 5 A515-58M-79R7 i7-13620H | 16GB RAM | 512GB SSD | 15.6 inch FHD | Intel UHD Graphics | Win 11 | Gray,0.0,0.0,0.0229178311906092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dell DC15255 X9YM41 Ryzen 7 7730U | 16GB RAM | 1TB SSD | AMD Radeon Graphics | 15.6 inch FHD 120Hz | Windows 11 + Office Home 2024 | Bạc,0.0,2.0,0.0228619340413638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ASUS Vivobook S 14 FLIP TP3402VA-LZ632W i5-13420H | 16GB RAM | 512GB SSD | UHD Graphics | 14 WUXGA | Windows 11 | Bạc,0.0,0.0,0.0173281162660704,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Acer Swift Lite 14 AI SFL14-51M-56HS Core Ultra 5 125U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 | Bạc,0.0,0.0,0.0173281162660704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Asus ExpertBook P1503CVA-I716-63WS i7-13620H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Win 11 Home | Office HomeStudent | Grey,0.0,0.0,0.0173281162660704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Dell Vostro 15 3530 i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD PS 120Hz | Free-Dos | Black,0.0,0.0,0.0732252655114589,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Acer Aspire Go AG15-72P-54GY Core 5-120U | 16GB RAM | 512GB SSD | Intel Graphics | 15.6 inch FHD | Windows 11 | Pure Silver,0.0,0.0,0.0117384013415315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HP 15-fd1064TU 9Z2Y2PA Ultra 5-125H | 16GB RAM | 512GB SSD | Intel Arc Graphics | 15.6 inch FHD | Win11 Home | Silver,0.0,0.0,0.0061486864169927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
HP Envy x360 2-in-1 16-ac0013dx Ultra 5 125U | 16GB RAM | 512GB SSD | Intel Graphics | 16 inch FHD+ | | Windows 11 | Grey,0.0,0.0,0.0005589714924538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Dell Inspiron 3530 N5I5007W1 i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD 120Hz | Windows 11 + Office | Silver,0.0,0.0,0.0005589714924538,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HP 15-fd1043TU 9Z2W9PA Core 5-120U | 16GB RAM | 1TB SSD | Intel Arc Graphics | 15.6 inch FHD | Windows 11 | Silver,0.0,2.0,0.0005589714924538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Dell Pro 14 Essential PV14250 PV14250-120U-16512U Core 5 120U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Ubuntu | Platinium Silver,0.0,0.0,0.0005030743432084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HP 15-fc0089AU A94XWPA R7-7730U | 16GB RAM | 512GB SSD | 15.6 inch FHD | AMD Radeon Graphics | Win 11 Home | G,0.0,0.0,-0.0050307434320849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Dell Latitude 5540 i5-1345U | 8GB RAM | 256GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Ubuntu | Grey,-1.0,-1.0,-0.0050307434320849,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ASUS Gaming Vivobook K3605ZC-RP564W i5-12500H | 16GB RAM | 512GB SSD | RTX 3050 4GB | 16 inch WUXGA | Windows 11 | Đen,0.0,0.0,-0.0050307434320849,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dell Precision 7560 i7-11800H | 16GB RAM | 256GB SSD | NVIDIA Quadro T1200 |15.6 inch FHD | Windows 11 | Black,0.0,-1.0,-0.0106204583566238,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asus ExpertBook P1503CVA-i716-50W i7-13620H | 16GB RAM | 512GB SSD | UHD Graphics | 15.6 inches FHD | Windows 11 | Xám,0.0,0.0,-0.0106204583566238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dell Latitude 3450 L3450-1335U-08512U i5-1335U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Ubuntu | Grey,-1.0,0.0,-0.0106204583566238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dell Latitude 3440 i7-1355U | 16GB RAM | 256GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 | Black,0.0,-1.0,-0.0162101732811626,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dell DC15250 i5U165W11SLU-5 i5-1334U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD 120Hz | Windows 11 Home + Office 2024 | Platinum Silver,0.0,0.0,-0.0162101732811626,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASUS Vivobook 16 X1605VA-MB1795W i7-13620H | 16GB RAM | 512GB SSD | FingerPrint | Iris Xe Graphics | 16 WUXGA | Windows 11 | Bạc,0.0,0.0,-0.0217998882057015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dell Latitude 3450 L3450-1335U-16512U i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Ubuntu | Black,0.0,0.0,-0.0217998882057015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Dell Pro 16 PC16250 Core 5 120U | 8GB RAM | 512GB SSD | 16 inch FHD+ | Intel Graphics | Windows 11 | Đen,-1.0,0.0,-0.0273896031302403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Dell Precision 7550 i7 10850H | 16GB RAM | 512GB SSD | Quadro T2000 4GB | 15.6 inch FHD | Windows 10 | Black,0.0,0.0,-0.0273896031302403,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
